user_id;age
361;25.0
362;63.0
367;45.0
368;35.0
372;22.0
374;45.0
375;28.0
376;35.0
378;57.0
379;47.0
384;23.0
386;20.0
387;17.0
388;35.0
389;22.0
390;48.0
392;44.0
393;24.0
394;25.0
395;24.0
397;50.0
399;41.0
401;28.0
402;19.0
404;37.0
406;37.0
408;17.0
409;50.0
410;40.0
411;27.0
413;17.0
414;34.0
416;31.0
419;14.0
420;14.0
421;47.0
422;23.0
424;29.0
425;32.0
429;25.0
431;40.0
433;48.0
436;53.0
438;34.0
440;16.0
442;24.0
443;47.0
444;40.0
448;22.0
450;31.0
451;33.0
454;50.0
455;54.0
456;31.0
457;62.0
458;17.0
459;37.0
461;15.0
462;18.0
463;20.0
464;24.0
469;18.0
471;31.0
473;25.0
475;34.0
477;45.0
478;13.0
480;62.0
482;46.0
483;72.0
484;17.0
485;51.0
486;31.0
488;25.0
491;26.0
492;60.0
493;29.0
496;51.0
497;51.0
498;29.0
499;62.0
500;17.0
502;47.0
503;40.0
504;29.0
505;51.0
508;29.0
512;58.0
514;30.0
515;24.0
517;22.0
519;23.0
523;19.0
524;37.0
525;29.0
526;35.0
527;22.0
528;16.0
529;28.0
530;47.0
531;56.0
532;53.0
533;31.0
534;59.0
536;20.0
538;26.0
540;67.0
541;45.0
543;27.0
546;51.0
551;19.0
553;16.0
555;36.0
556;31.0
557;49.0
561;35.0
564;15.0
565;48.0
569;28.0
571;23.0
572;23.0
573;31.0
574;33.0
575;23.0
576;35.0
579;29.0
580;22.0
581;45.0
582;56.0
583;19.0
584;23.0
586;26.0
588;60.0
591;42.0
593;28.0
595;17.0
596;49.0
597;43.0
598;34.0
599;36.0
600;20.0
602;23.0
604;42.0
607;31.0
608;30.0
609;34.0
610;19.0
611;24.0
612;20.0
614;28.0
615;29.0
616;34.0
617;54.0
620;45.0
621;48.0
622;23.0
625;41.0
626;41.0
629;44.0
630;33.0
632;15.0
634;50.0
635;24.0
637;20.0
638;20.0
642;37.0
643;23.0
646;21.0
647;35.0
651;26.0
654;30.0
655;58.0
658;61.0
661;22.0
662;21.0
663;49.0
664;26.0
668;27.0
669;24.0
673;23.0
676;31.0
677;27.0
679;65.0
680;28.0
681;20.0
682;44.0
683;28.0
684;44.0
685;21.0
687;35.0
688;14.0
689;22.0
690;80.0
691;25.0
692;44.0
693;58.0
696;13.0
700;16.0
701;31.0
702;53.0
703;52.0
709;14.0
710;42.0
711;27.0
712;29.0
713;49.0
716;34.0
718;30.0
719;52.0
720;16.0
722;66.0
725;24.0
726;31.0
727;40.0
730;69.0
733;53.0
735;29.0
736;34.0
739;55.0
741;16.0
744;48.0
745;25.0
746;36.0
748;14.0
750;36.0
751;41.0
754;33.0
755;24.0
757;29.0
761;30.0
762;23.0
764;28.0
766;52.0
767;43.0
771;38.0
772;27.0
773;52.0
774;16.0
775;28.0
776;23.0
777;13.0
781;20.0
782;57.0
784;39.0
786;48.0
789;15.0
792;44.0
794;47.0
801;51.0
802;33.0
803;41.0
804;38.0
805;34.0
807;32.0
809;36.0
811;34.0
812;17.0
813;42.0
816;32.0
817;41.0
820;38.0
821;33.0
822;25.0
823;36.0
824;15.0
825;38.0
826;65.0
828;35.0
829;23.0
830;57.0
831;21.0
834;17.0
835;35.0
837;26.0
838;71.0
839;40.0
840;21.0
842;42.0
843;25.0
845;25.0
846;55.0
847;23.0
850;22.0
852;27.0
853;24.0
854;22.0
855;54.0
856;29.0
857;25.0
858;46.0
860;26.0
862;56.0
863;73.0
866;23.0
867;27.0
868;27.0
869;30.0
870;19.0
871;19.0
872;22.0
875;32.0
876;33.0
881;24.0
882;23.0
883;43.0
887;30.0
889;46.0
893;19.0
894;22.0
895;40.0
896;27.0
897;14.0
899;23.0
900;25.0
901;21.0
902;18.0
903;19.0
907;31.0
909;19.0
910;25.0
911;40.0
912;33.0
913;44.0
914;51.0
915;50.0
916;38.0
918;52.0
919;65.0
920;28.0
922;20.0
923;21.0
924;29.0
926;29.0
927;16.0
928;60.0
929;36.0
930;30.0
931;43.0
933;29.0
935;21.0
936;24.0
937;31.0
938;55.0
939;21.0
942;29.0
943;24.0
944;26.0
945;23.0
946;23.0
953;22.0
958;78.0
965;24.0
966;22.0
967;31.0
968;25.0
969;13.0
970;15.0
971;22.0
974;36.0
975;34.0
976;28.0
978;33.0
979;36.0
980;23.0
982;41.0
985;23.0
989;33.0
991;62.0
992;33.0
995;34.0
999;21.0
1000;34.0
1001;19.0
1002;25.0
1005;67.0
1006;59.0
1007;16.0
1009;56.0
1010;26.0
1011;52.0
1013;23.0
1015;18.0
1017;35.0
1025;33.0
1027;18.0
1028;57.0
1029;57.0
1030;29.0
1031;52.0
1034;18.0
1035;26.0
1036;25.0
1037;18.0
1038;26.0
1039;38.0
1042;40.0
1044;34.0
1045;47.0
1048;22.0
1049;34.0
1051;17.0
1052;31.0
1053;20.0
1054;37.0
1055;30.0
1056;35.0
1057;19.0
1058;23.0
1059;47.0
1060;38.0
1062;16.0
1063;19.0
1064;45.0
1066;59.0
1067;37.0
1068;18.0
1071;22.0
1072;47.0
1073;31.0
1075;49.0
1076;20.0
1078;28.0
1080;35.0
1081;31.0
1082;36.0
1087;46.0
1088;17.0
1089;22.0
1090;49.0
1091;25.0
1094;18.0
1096;18.0
1099;32.0
1100;24.0
1102;28.0
1104;38.0
1105;57.0
1106;41.0
1109;18.0
1110;31.0
1113;22.0
1114;59.0
1116;29.0
1117;61.0
1122;21.0
1123;23.0
1125;18.0
1126;22.0
1128;61.0
1129;53.0
1130;26.0
1131;22.0
1133;46.0
1136;21.0
1137;25.0
1139;33.0
1140;19.0
1141;26.0
1142;25.0
1143;45.0
1144;21.0
1146;55.0
1148;79.0
1150;25.0
1151;22.0
1153;26.0
1155;22.0
1157;34.0
1159;25.0
1160;18.0
1162;31.0
1163;32.0
1164;35.0
1166;22.0
1167;25.0
1168;20.0
1169;27.0
1170;17.0
1171;32.0
1172;26.0
1173;22.0
1174;32.0
1175;27.0
1176;29.0
1178;9.0
1179;28.0
1180;23.0
1181;38.0
1182;23.0
1183;49.0
1184;38.0
1186;24.0
1187;23.0
1188;29.0
1189;39.0
1190;24.0
1191;34.0
1192;27.0
1193;28.0
1196;28.0
1197;40.0
1198;35.0
1199;28.0
1201;22.0
1202;43.0
1203;21.0
1205;32.0
1209;33.0
1211;22.0
1212;24.0
1213;19.0
1214;30.0
1215;17.0
1216;24.0
1218;27.0
1219;17.0
1221;34.0
1225;22.0
1226;14.0
1227;16.0
1230;34.0
1231;13.0
1232;50.0
1233;27.0
1234;25.0
1236;25.0
1237;21.0
1238;42.0
1239;37.0
1240;36.0
1242;25.0
1243;34.0
1244;55.0
1246;36.0
1250;44.0
1253;22.0
1254;26.0
1255;23.0
1258;18.0
1259;29.0
1260;17.0
1261;46.0
1262;39.0
1263;23.0
1266;19.0
1269;42.0
1270;33.0
1271;64.0
1273;27.0
1280;34.0
1281;32.0
1282;32.0
1283;26.0
1284;44.0
1285;28.0
1287;32.0
1288;35.0
1290;26.0
1291;34.0
1297;30.0
1298;20.0
1300;37.0
1301;18.0
1303;56.0
1304;47.0
1305;17.0
1306;41.0
1309;28.0
1312;23.0
1313;30.0
1314;48.0
1316;18.0
1317;63.0
1318;33.0
1320;36.0
1321;24.0
1322;21.0
1326;37.0
1328;24.0
1329;26.0
1331;32.0
1333;36.0
1334;32.0
1336;42.0
1337;28.0
1338;37.0
1339;14.0
1340;21.0
1343;33.0
1346;25.0
1348;43.0
1352;35.0
1354;39.0
1355;71.0
1356;16.0
1357;56.0
1359;14.0
1360;36.0
1362;37.0
1364;16.0
1365;16.0
1367;23.0
1368;22.0
1370;26.0
1371;36.0
1372;34.0
1374;27.0
1375;59.0
1377;20.0
1378;37.0
1380;59.0
1382;33.0
1383;32.0
1384;12.0
1387;28.0
1388;29.0
1389;22.0
1390;36.0
1392;42.0
1393;35.0
1394;28.0
1396;35.0
1397;36.0
1399;41.0
1400;39.0
1401;53.0
1403;26.0
1404;28.0
1405;53.0
1407;28.0
1408;35.0
1409;74.0
1410;22.0
1411;74.0
1412;47.0
1413;69.0
1414;27.0
1415;47.0
1416;25.0
1418;45.0
1419;51.0
1421;55.0
1422;23.0
1423;39.0
1425;41.0
1427;22.0
1429;71.0
1430;15.0
1433;54.0
1435;36.0
1437;21.0
1438;27.0
1441;34.0
1442;36.0
1443;30.0
1444;26.0
1446;23.0
1447;31.0
1448;61.0
1450;24.0
1451;22.0
1454;21.0
1456;45.0
1457;21.0
1458;15.0
1462;15.0
1464;59.0
1465;15.0
1466;28.0
1468;20.0
1469;59.0
1476;33.0
1478;25.0
1479;30.0
1481;22.0
1482;43.0
1483;33.0
1484;28.0
1485;30.0
1486;75.0
1487;23.0
1489;20.0
1491;22.0
1492;31.0
1494;25.0
1495;53.0
1496;31.0
1497;20.0
1501;35.0
1505;25.0
1506;21.0
1507;26.0
1509;48.0
1511;25.0
1513;40.0
1515;27.0
1516;31.0
1517;32.0
1519;61.0
1522;46.0
1525;29.0
1527;27.0
1528;22.0
1530;26.0
1531;42.0
1532;34.0
1535;69.0
1536;30.0
1537;26.0
1538;29.0
1541;25.0
1544;31.0
1545;21.0
1546;40.0
1548;28.0
1549;60.0
1551;29.0
1552;32.0
1553;23.0
1554;29.0
1557;32.0
1558;61.0
1560;22.0
1567;57.0
1568;37.0
1570;28.0
1571;32.0
1572;26.0
1576;24.0
1577;58.0
1578;23.0
1580;16.0
1582;48.0
1583;48.0
1585;29.0
1586;14.0
1587;19.0
1589;50.0
1590;15.0
1591;24.0
1592;50.0
1593;59.0
1596;51.0
1597;23.0
1600;43.0
1604;24.0
1606;63.0
1607;29.0
1608;27.0
1609;30.0
1612;24.0
1613;41.0
1615;30.0
1617;24.0
1618;21.0
1621;30.0
1623;41.0
1625;59.0
1626;36.0
1627;28.0
1628;20.0
1629;18.0
1630;27.0
1633;29.0
1634;33.0
1635;27.0
1636;34.0
1637;24.0
1638;18.0
1640;33.0
1641;22.0
1642;25.0
1643;24.0
1644;22.0
1645;22.0
1646;19.0
1648;67.0
1649;41.0
1651;36.0
1653;17.0
1655;48.0
1656;29.0
1657;59.0
1659;41.0
1661;60.0
1662;25.0
1664;14.0
1666;20.0
1669;51.0
1670;47.0
1671;20.0
1672;18.0
1673;23.0
1674;26.0
1677;14.0
1678;21.0
1680;35.0
1681;47.0
1683;46.0
1685;38.0
1687;47.0
1688;53.0
1691;50.0
1693;45.0
1694;26.0
1695;69.0
1696;34.0
1698;21.0
1700;25.0
1702;45.0
1703;19.0
1704;21.0
1705;32.0
1706;26.0
1707;21.0
1709;57.0
1710;47.0
1713;24.0
1714;24.0
1715;49.0
1717;36.0
1718;28.0
1721;21.0
1723;40.0
1724;25.0
1725;25.0
1729;55.0
1730;33.0
1731;15.0
1732;32.0
1733;30.0
1734;22.0
1735;18.0
1736;26.0
1737;31.0
1738;29.0
1740;28.0
1741;17.0
1742;51.0
1743;17.0
1747;26.0
1750;43.0
1752;22.0
1754;29.0
1755;24.0
1756;21.0
1757;16.0
1758;50.0
1759;29.0
1760;39.0
1763;25.0
1765;37.0
1768;25.0
1770;34.0
1771;38.0
1772;33.0
1773;16.0
1774;26.0
1775;14.0
1777;19.0
1778;25.0
1779;33.0
1780;48.0
1781;32.0
1784;23.0
1785;26.0
1786;21.0
1788;39.0
1789;36.0
1790;25.0
1793;26.0
1794;35.0
1798;23.0
1801;52.0
1802;43.0
1803;48.0
1804;53.0
1806;44.0
1808;23.0
1809;33.0
1810;24.0
1811;56.0
1812;24.0
1815;30.0
1816;18.0
1818;47.0
1819;13.0
1820;16.0
1822;22.0
1823;25.0
1824;18.0
1825;34.0
1826;23.0
1828;25.0
1831;25.0
1833;42.0
1834;24.0
1837;44.0
1840;21.0
1842;25.0
1843;32.0
1844;36.0
1845;34.0
1846;25.0
1848;22.0
1849;27.0
1851;9.0
1853;57.0
1856;29.0
1857;39.0
1860;43.0
1863;43.0
1865;52.0
1869;21.0
1870;60.0
1874;36.0
1875;50.0
1877;47.0
1880;36.0
1881;31.0
1883;20.0
1884;30.0
1885;27.0
1887;14.0
1889;46.0
1890;24.0
1892;47.0
1893;31.0
1894;53.0
1897;58.0
1898;47.0
1899;35.0
1900;51.0
1903;36.0
1906;24.0
1907;32.0
1908;33.0
1911;52.0
1912;35.0
1914;27.0
1916;17.0
1917;33.0
1918;23.0
1920;27.0
1925;42.0
1926;31.0
1927;20.0
1928;17.0
1929;43.0
1930;22.0
1931;40.0
1932;34.0
1934;18.0
1935;23.0
1936;24.0
1937;42.0
1939;29.0
1940;34.0
1941;47.0
1943;61.0
1944;25.0
1945;54.0
1946;23.0
1948;34.0
1950;29.0
1951;28.0
1952;23.0
1953;22.0
1954;36.0
1957;41.0
1958;23.0
1959;20.0
1960;57.0
1961;17.0
1963;24.0
1965;31.0
1967;19.0
1968;31.0
1969;25.0
1970;47.0
1971;25.0
1972;20.0
1974;42.0
1976;41.0
1977;24.0
1979;28.0
1983;26.0
1985;39.0
1986;19.0
1987;13.0
1989;27.0
1990;32.0
1991;31.0
1993;37.0
1995;59.0
1996;34.0
1997;16.0
1999;26.0
2000;19.0
2001;24.0
2003;21.0
2005;30.0
2007;53.0
2009;31.0
2011;28.0
2012;34.0
2013;31.0
2014;36.0
2018;21.0
2019;29.0
2020;42.0
2022;50.0
2024;34.0
2025;27.0
2026;46.0
2028;42.0
2029;30.0
2030;31.0
2031;34.0
2032;29.0
2033;27.0
2034;35.0
2035;15.0
2036;49.0
2037;56.0
2040;50.0
2042;31.0
2046;22.0
2047;21.0
2048;25.0
2049;20.0
2050;48.0
2052;20.0
2054;25.0
2057;26.0
2060;54.0
2062;23.0
2064;33.0
2065;16.0
2066;31.0
2068;43.0
2069;48.0
2070;22.0
2071;27.0
2072;26.0
2074;35.0
2075;29.0
2076;34.0
2077;25.0
2079;40.0
2081;62.0
2082;14.0
2084;21.0
2085;36.0
2086;15.0
2088;19.0
2090;28.0
2091;27.0
2093;19.0
2095;24.0
2096;62.0
2101;30.0
2103;43.0
2106;44.0
2107;42.0
2114;23.0
2115;55.0
2118;25.0
2120;16.0
2121;28.0
2122;31.0
2123;40.0
2124;23.0
2125;62.0
2126;24.0
2128;32.0
2129;34.0
2130;34.0
2131;25.0
2133;15.0
2134;35.0
2136;45.0
2139;33.0
2142;34.0
2143;22.0
2144;22.0
2146;57.0
2147;35.0
2149;54.0
2153;30.0
2155;18.0
2156;20.0
2158;58.0
2161;32.0
2162;18.0
2167;48.0
2168;27.0
2170;29.0
2171;27.0
2172;17.0
2173;29.0
2177;28.0
2179;30.0
2180;18.0
2181;15.0
2186;27.0
2189;24.0
2190;29.0
2191;39.0
2194;27.0
2196;22.0
2197;26.0
2199;25.0
2200;34.0
2201;34.0
2202;23.0
2203;40.0
2206;26.0
2208;18.0
2209;26.0
2211;23.0
2212;22.0
2213;15.0
2215;33.0
2217;37.0
2218;48.0
2220;27.0
2224;23.0
2227;32.0
2228;26.0
2229;27.0
2230;44.0
2231;35.0
2233;20.0
2235;16.0
2238;34.0
2241;62.0
2247;15.0
2248;19.0
2251;76.0
2252;47.0
2254;16.0
2255;35.0
2256;59.0
2258;21.0
2259;27.0
2261;59.0
2262;63.0
2263;28.0
2264;33.0
2265;32.0
2266;17.0
2268;22.0
2269;19.0
2272;24.0
2273;27.0
2274;37.0
2275;22.0
2276;46.0
2278;16.0
2279;18.0
2280;42.0
2281;30.0
2282;34.0
2283;18.0
2287;35.0
2288;30.0
2291;51.0
2294;25.0
2295;21.0
2296;61.0
2297;28.0
2300;19.0
2301;24.0
2302;34.0
2303;30.0
2305;71.0
2306;35.0
2307;41.0
2308;21.0
2309;18.0
2313;23.0
2314;25.0
2317;62.0
2319;43.0
2320;21.0
2321;35.0
2322;24.0
2324;40.0
2325;23.0
2326;23.0
2327;28.0
2329;13.0
2331;27.0
2336;17.0
2337;34.0
2338;57.0
2340;29.0
2342;60.0
2343;66.0
2344;48.0
2345;55.0
2346;22.0
2347;55.0
2348;44.0
2350;24.0
2351;24.0
2352;18.0
2357;35.0
2358;23.0
2359;38.0
2361;13.0
2362;58.0
2363;42.0
2366;16.0
2368;18.0
2369;45.0
2370;16.0
2371;22.0
2372;46.0
2373;16.0
2375;20.0
2376;38.0
2377;32.0
2383;37.0
2386;40.0
2388;64.0
2390;26.0
2391;45.0
2392;47.0
2394;29.0
2395;43.0
2396;50.0
2399;32.0
2401;25.0
2402;21.0
2403;41.0
2405;29.0
2406;48.0
2408;33.0
2409;57.0
2411;37.0
2413;25.0
2415;33.0
2416;21.0
2417;35.0
2425;54.0
2426;58.0
2427;36.0
2430;25.0
2437;45.0
2439;26.0
2440;25.0
2441;18.0
2442;25.0
2443;28.0
2444;25.0
2446;22.0
2451;45.0
2454;32.0
2455;42.0
2456;54.0
2457;24.0
2461;59.0
2463;29.0
2464;25.0
2468;54.0
2470;22.0
2471;19.0
2472;35.0
2473;31.0
2477;23.0
2478;22.0
2480;24.0
2483;35.0
2487;46.0
2488;65.0
2489;39.0
2491;36.0
2494;27.0
2495;40.0
2496;18.0
2497;69.0
2499;49.0
2501;34.0
2503;36.0
2505;61.0
2506;50.0
2507;57.0
2508;38.0
2509;47.0
2511;31.0
2512;28.0
2515;38.0
2516;21.0
2518;28.0
2520;42.0
2522;39.0
2523;33.0
2531;20.0
2532;16.0
2533;28.0
2535;38.0
2536;29.0
2537;28.0
2538;55.0
2540;46.0
2541;55.0
2542;54.0
2545;48.0
2546;25.0
2548;33.0
2549;31.0
2554;24.0
2557;17.0
2560;48.0
2562;53.0
2563;26.0
2564;58.0
2566;43.0
2567;53.0
2572;36.0
2573;55.0
2575;35.0
2576;25.0
2577;59.0
2578;16.0
2582;17.0
2583;33.0
2585;25.0
2587;49.0
2590;26.0
2593;34.0
2594;22.0
2595;34.0
2597;29.0
2599;15.0
2600;29.0
2601;18.0
2603;23.0
2604;22.0
2605;33.0
2606;44.0
2608;17.0
2609;22.0
2610;21.0
2617;35.0
2620;63.0
2622;41.0
2623;19.0
2625;21.0
2627;41.0
2630;66.0
2631;18.0
2632;47.0
2634;53.0
2636;32.0
2640;24.0
2641;28.0
2643;28.0
2645;34.0
2649;56.0
2653;46.0
2656;83.0
2658;23.0
2659;39.0
2660;27.0
2661;52.0
2662;33.0
2664;25.0
2667;37.0
2669;24.0
2671;22.0
2672;17.0
2674;50.0
2675;35.0
2676;34.0
2677;46.0
2678;16.0
2679;34.0
2683;17.0
2684;40.0
2685;21.0
2686;24.0
2687;35.0
2688;16.0
2690;35.0
2691;21.0
2693;44.0
2694;58.0
2695;21.0
2697;52.0
2698;66.0
2699;53.0
2700;29.0
2701;27.0
2705;20.0
2708;59.0
2711;44.0
2713;47.0
2717;30.0
2718;30.0
2719;37.0
2720;15.0
2721;39.0
2722;51.0
2729;19.0
2730;34.0
2735;47.0
2736;44.0
2737;19.0
2738;32.0
2739;27.0
2740;52.0
2742;37.0
2743;41.0
2745;50.0
2746;25.0
2748;26.0
2749;18.0
2751;21.0
2753;39.0
2755;51.0
2756;49.0
2757;46.0
2758;54.0
2760;23.0
2762;26.0
2766;42.0
2767;22.0
2768;30.0
2769;27.0
2771;56.0
2772;20.0
2773;36.0
2774;28.0
2777;73.0
2779;20.0
2781;30.0
2782;33.0
2783;43.0
2784;27.0
2785;34.0
2787;26.0
2789;28.0
2790;50.0
2792;32.0
2793;34.0
2795;41.0
2796;32.0
2798;35.0
2801;25.0
2802;46.0
2803;36.0
2804;53.0
2805;44.0
2807;20.0
2808;21.0
2809;16.0
2811;22.0
2812;47.0
2815;18.0
2816;18.0
2817;36.0
2819;19.0
2821;30.0
2822;37.0
2823;46.0
2824;49.0
2825;24.0
2826;37.0
2827;23.0
2828;26.0
2829;68.0
2830;13.0
2831;26.0
2833;47.0
2838;44.0
2840;18.0
2841;38.0
2845;54.0
2846;26.0
2847;27.0
2848;26.0
2849;28.0
2852;59.0
2854;36.0
2855;35.0
2856;29.0
2857;29.0
2858;49.0
2860;35.0
2861;26.0
2862;20.0
2863;34.0
2865;25.0
2866;15.0
2867;23.0
2871;46.0
2873;45.0
2874;19.0
2875;33.0
2876;22.0
2877;39.0
2878;41.0
2879;19.0
2882;43.0
2883;43.0
2885;33.0
2887;53.0
2888;17.0
2890;37.0
2892;26.0
2893;21.0
2894;24.0
2895;26.0
2896;20.0
2898;30.0
2899;46.0
2900;18.0
2903;22.0
2904;32.0
2905;27.0
2906;20.0
2910;22.0
2911;20.0
2912;32.0
2913;30.0
2914;34.0
2915;34.0
2917;44.0
2919;27.0
2920;18.0
2922;20.0
2923;22.0
2925;22.0
2926;25.0
2928;25.0
2929;49.0
2931;40.0
2934;28.0
2935;59.0
2936;30.0
2938;43.0
2939;31.0
2941;55.0
2942;28.0
2944;33.0
2945;29.0
2946;31.0
2947;63.0
2948;24.0
2950;56.0
2951;32.0
2952;23.0
2954;71.0
2957;34.0
2959;58.0
2961;32.0
2962;47.0
2965;50.0
2967;29.0
2968;57.0
2970;46.0
2971;34.0
2972;60.0
2974;30.0
2975;28.0
2976;26.0
2977;25.0
2979;34.0
2980;31.0
2981;26.0
2982;34.0
2983;25.0
2984;28.0
2985;17.0
2986;18.0
2987;45.0
2988;22.0
2989;19.0
2990;18.0
2995;61.0
2996;21.0
2997;20.0
2999;26.0
3000;17.0
3001;41.0
3002;21.0
3003;60.0
3004;29.0
3007;18.0
3008;17.0
3010;34.0
3011;19.0
3013;18.0
3014;32.0
3015;25.0
3016;35.0
3018;20.0
3019;24.0
3020;37.0
3024;34.0
3025;27.0
3028;21.0
3029;20.0
3032;40.0
3034;45.0
3035;31.0
3037;28.0
3038;29.0
3039;30.0
3040;25.0
3041;15.0
3042;23.0
3043;34.0
3045;30.0
3047;16.0
3050;29.0
3051;18.0
3052;31.0
3053;33.0
3055;24.0
3057;30.0
3059;44.0
3061;19.0
3063;57.0
3065;27.0
3066;29.0
3069;21.0
3070;29.0
3072;15.0
3073;23.0
3076;60.0
3080;62.0
3081;16.0
3082;47.0
3083;56.0
3084;26.0
3086;21.0
3087;20.0
3088;25.0
3090;23.0
3091;27.0
3092;33.0
3093;46.0
3095;19.0
3098;34.0
3100;42.0
3101;28.0
3102;65.0
3104;27.0
3105;42.0
3110;25.0
3111;22.0
3112;33.0
3115;33.0
3117;23.0
3120;20.0
3121;46.0
3122;27.0
3125;19.0
3126;28.0
3128;27.0
3130;35.0
3131;30.0
3132;18.0
3133;34.0
3134;40.0
3135;28.0
3136;38.0
3137;26.0
3138;33.0
3140;34.0
3142;29.0
3144;32.0
3145;34.0
3147;36.0
3150;51.0
3152;50.0
3156;30.0
3158;21.0
3160;23.0
3161;39.0
3164;34.0
3166;15.0
3167;42.0
3168;17.0
3169;32.0
3171;26.0
3172;32.0
3173;16.0
3174;24.0
3175;35.0
3176;30.0
3177;44.0
3178;32.0
3179;34.0
3180;22.0
3181;21.0
3182;19.0
3183;21.0
3184;18.0
3187;24.0
3188;29.0
3189;17.0
3191;29.0
3193;24.0
3194;20.0
3195;36.0
3196;20.0
3197;38.0
3199;30.0
3200;42.0
3201;38.0
3202;21.0
3206;23.0
3207;35.0
3208;20.0
3209;24.0
3210;19.0
3212;18.0
3213;37.0
3214;22.0
3215;30.0
3216;25.0
3218;21.0
3219;36.0
3220;33.0
3221;48.0
3222;15.0
3223;55.0
3224;17.0
3225;53.0
3229;39.0
3230;18.0
3231;57.0
3232;35.0
3233;22.0
3235;22.0
3236;27.0
3237;23.0
3238;41.0
3239;20.0
3240;33.0
3241;43.0
3242;27.0
3243;28.0
3246;44.0
3247;25.0
3248;20.0
3252;17.0
3253;18.0
3254;52.0
3255;21.0
3256;27.0
3258;20.0
3259;37.0
3260;45.0
3261;42.0
3262;21.0
3263;27.0
3267;61.0
3269;49.0
3270;21.0
3271;47.0
3273;44.0
3274;55.0
3275;29.0
3277;36.0
3278;31.0
3279;23.0
3281;53.0
3282;52.0
3283;19.0
3284;15.0
3285;23.0
3286;43.0
3287;14.0
3289;38.0
3292;29.0
3293;19.0
3295;32.0
3296;63.0
3297;36.0
3300;49.0
3303;24.0
3304;19.0
3305;26.0
3307;23.0
3311;30.0
3312;22.0
3313;61.0
3315;51.0
3317;20.0
3318;54.0
3319;45.0
3321;25.0
3324;22.0
3326;37.0
3327;41.0
3330;49.0
3331;60.0
3332;54.0
3335;47.0
3336;25.0
3337;15.0
3339;34.0
3340;22.0
3341;62.0
3342;21.0
3343;36.0
3344;61.0
3345;24.0
3346;20.0
3350;23.0
3351;42.0
3352;26.0
3353;23.0
3355;19.0
3358;58.0
3359;21.0
3361;23.0
3363;29.0
3364;29.0
3365;21.0
3366;29.0
3367;30.0
3369;60.0
3370;29.0
3371;25.0
3372;26.0
3373;30.0
3374;47.0
3376;26.0
3377;27.0
3378;22.0
3379;16.0
3380;45.0
3381;17.0
3382;25.0
3384;13.0
3385;42.0
3386;49.0
3389;32.0
3390;21.0
3391;23.0
3392;18.0
3393;55.0
3394;21.0
3395;21.0
3396;32.0
3398;29.0
3399;25.0
3400;27.0
3403;25.0
3406;32.0
3407;49.0
3408;32.0
3409;16.0
3411;20.0
3412;29.0
3413;35.0
3414;21.0
3415;16.0
3416;34.0
3418;14.0
3419;53.0
3420;18.0
3422;14.0
3423;21.0
3424;28.0
3425;27.0
3426;20.0
3427;50.0
3428;39.0
